voltage,time
0.24,0.0007888
0.22,0.000789
0.22,0.0007892
0.22,0.0007894
0.2,0.0007896
0.2,0.0007898
0.2,0.00079
0.2,0.0007902
0.18,0.0007904
0.2,0.0007906
0.2,0.0007908
0.22,0.000791
0.18,0.0007912
0.2,0.0007914
0.18,0.0007916
0.18,0.0007918
0.2,0.000792
0.18,0.0007922
0.2,0.0007924
0.18,0.0007926
0.18,0.0007928
0.16,0.000793
0.18,0.0007932
0.18,0.0007934
0.2,0.0007936
0.16,0.0007938
0.18,0.000794
0.16,0.0007942
0.16,0.0007944
0.16,0.0007946
0.16,0.0007948
0.16,0.000795
0.18,0.0007952
0.14,0.0007954
0.18,0.0007956
0.16,0.0007958
0.14,0.000796
0.18,0.0007962
0.16,0.0007964
0.14,0.0007966
0.12,0.0007968
0.12,0.000797
0.14,0.0007972
0.12,0.0007974
0.14,0.0007976
0.14,0.0007978
0.14,0.000798
0.1,0.0007982
0.12,0.0007984
0.12,0.0007986
0.1,0.0007988
0.12,0.000799
0.1,0.0007992
0.14,0.0007994
0.12,0.0007996
0.1,0.0007998
0.12,0.0008
0.1,0.0008002
0.12,0.0008004
0.1,0.0008006
0.1,0.0008008
0.08,0.000801
0.1,0.0008012
0.08,0.0008014
0.08,0.0008016
0.08,0.0008018
0.08,0.000802
0.08,0.0008022
0.1,0.0008024
0.06,0.0008026
0.08,0.0008028
0.08,0.000803
0.08,0.0008032
0.08,0.0008034
0.08,0.0008036
0.06,0.0008038
0.06,0.000804
0.06,0.0008042
0.06,0.0008044
0.04,0.0008046
0.02,0.0008048
0.06,0.000805
0.04,0.0008052
0.06,0.0008054
0.04,0.0008056
0.06,0.0008058
0.04,0.000806
0.04,0.0008062
0.02,0.0008064
0.04,0.0008066
0.04,0.0008068
0.02,0.000807
0.04,0.0008072
0.02,0.0008074
0,0.0008076
0.04,0.0008078
0.02,0.000808
0.02,0.0008082
0.02,0.0008084
0.02,0.0008086
0.02,0.0008088
0.02,0.000809
0.02,0.0008092
0,0.0008094
0.02,0.0008096
0,0.0008098
0.02,0.00081
-0.02,0.0008102
0,0.0008104
-0.02,0.0008106
0,0.0008108
0,0.000811
-0.02,0.0008112
-0.02,0.0008114
-0.02,0.0008116
0,0.0008118
-0.02,0.000812
-0.04,0.0008122
-0.02,0.0008124
-0.04,0.0008126
-0.02,0.0008128
-0.04,0.000813
-0.04,0.0008132
-0.06,0.0008134
-0.06,0.0008136
-0.04,0.0008138
-0.04,0.000814
-0.04,0.0008142
-0.06,0.0008144
-0.04,0.0008146
-0.04,0.0008148
-0.08,0.000815
-0.06,0.0008152
-0.04,0.0008154
-0.06,0.0008156
-0.08,0.0008158
-0.06,0.000816
-0.06,0.0008162
-0.08,0.0008164
-0.06,0.0008166
-0.06,0.0008168
-0.08,0.000817
-0.08,0.0008172
-0.1,0.0008174
-0.1,0.0008176
-0.1,0.0008178
-0.1,0.000818
-0.1,0.0008182
-0.1,0.0008184
-0.1,0.0008186
-0.08,0.0008188
-0.1,0.000819
-0.1,0.0008192
-0.1,0.0008194
-0.1,0.0008196
-0.12,0.0008198
-0.1,0.00082
-0.1,0.0008202
-0.1,0.0008204
-0.1,0.0008206
-0.14,0.0008208
-0.1,0.000821
-0.12,0.0008212
-0.12,0.0008214
-0.12,0.0008216
-0.12,0.0008218
-0.12,0.000822
-0.14,0.0008222
-0.12,0.0008224
-0.14,0.0008226
-0.14,0.0008228
-0.14,0.000823
-0.16,0.0008232
-0.14,0.0008234
-0.16,0.0008236
-0.12,0.0008238
-0.16,0.000824
-0.16,0.0008242
-0.18,0.0008244
-0.16,0.0008246
-0.16,0.0008248
-0.18,0.000825
-0.14,0.0008252
-0.16,0.0008254
-0.18,0.0008256
-0.18,0.0008258
-0.16,0.000826
-0.18,0.0008262
-0.16,0.0008264
-0.18,0.0008266
-0.18,0.0008268
-0.18,0.000827
-0.18,0.0008272
-0.2,0.0008274
-0.2,0.0008276
-0.2,0.0008278
-0.18,0.000828
-0.2,0.0008282
-0.2,0.0008284
-0.2,0.0008286
-0.22,0.0008288
-0.2,0.000829
-0.2,0.0008292
-0.22,0.0008294
-0.2,0.0008296
-0.22,0.0008298
-0.2,0.00083
-0.22,0.0008302
-0.2,0.0008304
-0.22,0.0008306
-0.22,0.0008308
-0.22,0.000831
-0.24,0.0008312
-0.22,0.0008314
-0.24,0.0008316
-0.24,0.0008318
-0.24,0.000832
-0.24,0.0008322
-0.26,0.0008324
-0.26,0.0008326
-0.24,0.0008328
-0.24,0.000833
-0.26,0.0008332
-0.24,0.0008334
-0.24,0.0008336
-0.24,0.0008338
-0.24,0.000834
-0.28,0.0008342
-0.28,0.0008344
-0.26,0.0008346
-0.26,0.0008348
-0.26,0.000835
-0.28,0.0008352
-0.26,0.0008354
-0.24,0.0008356
-0.28,0.0008358
-0.28,0.000836
-0.28,0.0008362
-0.28,0.0008364
-0.3,0.0008366
-0.28,0.0008368
-0.3,0.000837
-0.3,0.0008372
-0.3,0.0008374
-0.28,0.0008376
-0.28,0.0008378
-0.3,0.000838
-0.3,0.0008382
-0.3,0.0008384
-0.3,0.0008386
-0.34,0.0008388
-0.3,0.000839
-0.32,0.0008392
-0.32,0.0008394
-0.32,0.0008396
-0.32,0.0008398
-0.3,0.00084
-0.32,0.0008402
-0.32,0.0008404
-0.32,0.0008406
-0.32,0.0008408
-0.34,0.000841
-0.32,0.0008412
-0.34,0.0008414
-0.34,0.0008416
-0.32,0.0008418
-0.34,0.000842
-0.34,0.0008422
-0.34,0.0008424
-0.36,0.0008426
-0.34,0.0008428
-0.34,0.000843
-0.34,0.0008432
-0.36,0.0008434
-0.36,0.0008436
-0.36,0.0008438
-0.38,0.000844
-0.36,0.0008442
-0.38,0.0008444
-0.38,0.0008446
-0.34,0.0008448
-0.38,0.000845
-0.36,0.0008452
-0.38,0.0008454
-0.38,0.0008456
-0.38,0.0008458
-0.38,0.000846
-0.36,0.0008462
-0.4,0.0008464
-0.36,0.0008466
-0.4,0.0008468
-0.4,0.000847
-0.4,0.0008472
-0.38,0.0008474
-0.42,0.0008476
-0.4,0.0008478
-0.4,0.000848
-0.42,0.0008482
-0.38,0.0008484
-0.4,0.0008486
-0.42,0.0008488
-0.4,0.000849
-0.42,0.0008492
-0.42,0.0008494
-0.4,0.0008496
-0.42,0.0008498
-0.44,0.00085
-0.42,0.0008502
-0.42,0.0008504
-0.42,0.0008506
-0.42,0.0008508
-0.44,0.000851
-0.42,0.0008512
-0.46,0.0008514
-0.44,0.0008516
-0.42,0.0008518
-0.44,0.000852
-0.42,0.0008522
-0.44,0.0008524
-0.46,0.0008526
-0.44,0.0008528
-0.46,0.000853
-0.46,0.0008532
-0.44,0.0008534
-0.44,0.0008536
-0.48,0.0008538
-0.46,0.000854
-0.48,0.0008542
-0.48,0.0008544
-0.46,0.0008546
-0.48,0.0008548
-0.46,0.000855
-0.48,0.0008552
-0.48,0.0008554
-0.46,0.0008556
-0.48,0.0008558
-0.48,0.000856
-0.48,0.0008562
-0.48,0.0008564
-0.48,0.0008566
-0.48,0.0008568
-0.5,0.000857
-0.5,0.0008572
-0.5,0.0008574
-0.5,0.0008576
-0.5,0.0008578
-0.52,0.000858
-0.5,0.0008582
-0.5,0.0008584
-0.5,0.0008586
-0.52,0.0008588
-0.5,0.000859
-0.5,0.0008592
-0.52,0.0008594
-0.52,0.0008596
-0.5,0.0008598
-0.52,0.00086
-0.52,0.0008602
-0.54,0.0008604
-0.54,0.0008606
-0.52,0.0008608
-0.52,0.000861
-0.52,0.0008612
-0.52,0.0008614
-0.54,0.0008616
-0.52,0.0008618
-0.54,0.000862
-0.54,0.0008622
-0.56,0.0008624
-0.54,0.0008626
-0.56,0.0008628
-0.54,0.000863
-0.54,0.0008632
-0.54,0.0008634
-0.54,0.0008636
-0.54,0.0008638
-0.56,0.000864
-0.54,0.0008642
-0.56,0.0008644
-0.56,0.0008646
-0.54,0.0008648
-0.56,0.000865
-0.56,0.0008652
-0.58,0.0008654
-0.56,0.0008656
-0.58,0.0008658
-0.56,0.000866
-0.58,0.0008662
-0.58,0.0008664
-0.58,0.0008666
-0.58,0.0008668
-0.6,0.000867
-0.58,0.0008672
-0.6,0.0008674
-0.6,0.0008676
-0.6,0.0008678
-0.6,0.000868
-0.6,0.0008682
-0.6,0.0008684
-0.58,0.0008686
-0.6,0.0008688
-0.58,0.000869
-0.6,0.0008692
-0.6,0.0008694
-0.62,0.0008696
-0.6,0.0008698
-0.6,0.00087
-0.62,0.0008702
-0.6,0.0008704
-0.6,0.0008706
-0.62,0.0008708
-0.62,0.000871
-0.62,0.0008712
-0.62,0.0008714
-0.62,0.0008716
-0.62,0.0008718
-0.62,0.000872
-0.62,0.0008722
-0.64,0.0008724
-0.6,0.0008726
-0.64,0.0008728
-0.62,0.000873
-0.66,0.0008732
-0.64,0.0008734
-0.64,0.0008736
-0.64,0.0008738
-0.66,0.000874
-0.66,0.0008742
-0.64,0.0008744
-0.66,0.0008746
-0.64,0.0008748
-0.64,0.000875
-0.64,0.0008752
-0.66,0.0008754
-0.66,0.0008756
-0.66,0.0008758
-0.66,0.000876
-0.66,0.0008762
-0.64,0.0008764
-0.66,0.0008766
-0.68,0.0008768
-0.64,0.000877
-0.68,0.0008772
-0.66,0.0008774
-0.66,0.0008776
-0.68,0.0008778
-0.68,0.000878
-0.68,0.0008782
-0.7,0.0008784
-0.66,0.0008786
-0.7,0.0008788
-0.68,0.000879
-0.68,0.0008792
-0.68,0.0008794
-0.7,0.0008796
-0.68,0.0008798
-0.7,0.00088
-0.68,0.0008802
-0.7,0.0008804
-0.7,0.0008806
-0.7,0.0008808
-0.7,0.000881
-0.7,0.0008812
-0.68,0.0008814
-0.7,0.0008816
-0.7,0.0008818
-0.7,0.000882
-0.7,0.0008822
-0.72,0.0008824
-0.72,0.0008826
-0.72,0.0008828
-0.72,0.000883
-0.74,0.0008832
-0.72,0.0008834
-0.72,0.0008836
-0.72,0.0008838
-0.72,0.000884
-0.72,0.0008842
-0.72,0.0008844
-0.74,0.0008846
-0.72,0.0008848
-0.72,0.000885
-0.74,0.0008852
-0.74,0.0008854
-0.72,0.0008856
-0.72,0.0008858
-0.74,0.000886
-0.74,0.0008862
-0.76,0.0008864
-0.74,0.0008866
-0.74,0.0008868
-0.74,0.000887
-0.76,0.0008872
-0.76,0.0008874
-0.74,0.0008876
-0.76,0.0008878
-0.76,0.000888
-0.76,0.0008882
-0.76,0.0008884
-0.76,0.0008886
-0.78,0.0008888
-0.78,0.000889
-0.78,0.0008892
-0.78,0.0008894
-0.76,0.0008896
-0.76,0.0008898
-0.78,0.00089
-0.78,0.0008902
-0.8,0.0008904
-0.76,0.0008906
-0.78,0.0008908
-0.78,0.000891
-0.78,0.0008912
-0.78,0.0008914
-0.78,0.0008916
-0.78,0.0008918
-0.8,0.000892
-0.8,0.0008922
-0.78,0.0008924
-0.8,0.0008926
-0.8,0.0008928
-0.78,0.000893
-0.78,0.0008932
-0.82,0.0008934
-0.8,0.0008936
-0.8,0.0008938
-0.8,0.000894
-0.8,0.0008942
-0.82,0.0008944
-0.8,0.0008946
-0.8,0.0008948
-0.82,0.000895
-0.82,0.0008952
-0.78,0.0008954
-0.82,0.0008956
-0.84,0.0008958
-0.82,0.000896
-0.84,0.0008962
-0.8,0.0008964
-0.82,0.0008966
-0.84,0.0008968
-0.82,0.000897
-0.82,0.0008972
-0.84,0.0008974
-0.84,0.0008976
-0.84,0.0008978
-0.84,0.000898
-0.84,0.0008982
-0.84,0.0008984
-0.84,0.0008986
-0.82,0.0008988
-0.84,0.000899
-0.82,0.0008992
-0.86,0.0008994
-0.84,0.0008996
-0.84,0.0008998
-0.84,0.0009
-0.84,0.0009002
-0.86,0.0009004
-0.84,0.0009006
-0.86,0.0009008
-0.86,0.000901
-0.84,0.0009012
-0.88,0.0009014
-0.84,0.0009016
-0.86,0.0009018
-0.86,0.000902
-0.86,0.0009022
-0.86,0.0009024
-0.86,0.0009026
-0.88,0.0009028
-0.86,0.000903
-0.88,0.0009032
-0.86,0.0009034
-0.86,0.0009036
-0.86,0.0009038
-0.88,0.000904
-0.88,0.0009042
-0.86,0.0009044
-0.86,0.0009046
-0.88,0.0009048
-0.88,0.000905
-0.88,0.0009052
-0.88,0.0009054
-0.88,0.0009056
-0.88,0.0009058
-0.88,0.000906
-0.9,0.0009062
-0.9,0.0009064
-0.88,0.0009066
-0.9,0.0009068
-0.88,0.000907
-0.9,0.0009072
-0.9,0.0009074
-0.9,0.0009076
-0.88,0.0009078
-0.88,0.000908
-0.9,0.0009082
-0.9,0.0009084
-0.9,0.0009086
-0.9,0.0009088
-0.9,0.000909
-0.9,0.0009092
-0.9,0.0009094
-0.9,0.0009096
-0.92,0.0009098
-0.92,0.00091
-0.9,0.0009102
-0.9,0.0009104
-0.9,0.0009106
-0.92,0.0009108
-0.92,0.000911
-0.92,0.0009112
-0.92,0.0009114
-0.92,0.0009116
-0.92,0.0009118
-0.92,0.000912
-0.92,0.0009122
-0.92,0.0009124
-0.94,0.0009126
-0.92,0.0009128
-0.9,0.000913
-0.94,0.0009132
-0.9,0.0009134
-0.92,0.0009136
-0.92,0.0009138
-0.94,0.000914
-0.92,0.0009142
-0.94,0.0009144
-0.94,0.0009146
-0.94,0.0009148
-0.94,0.000915
-0.94,0.0009152
-0.94,0.0009154
-0.94,0.0009156
-0.94,0.0009158
-0.96,0.000916
-0.94,0.0009162
-0.92,0.0009164
-0.92,0.0009166
-0.94,0.0009168
-0.94,0.000917
-0.94,0.0009172
-0.94,0.0009174
-0.94,0.0009176
-0.94,0.0009178
-0.96,0.000918
-0.94,0.0009182
-0.94,0.0009184
-0.96,0.0009186
-0.96,0.0009188
-0.96,0.000919
-0.96,0.0009192
-0.96,0.0009194
-0.96,0.0009196
-0.96,0.0009198
-0.96,0.00092
-0.96,0.0009202
-0.96,0.0009204
-0.96,0.0009206
-0.98,0.0009208
-0.96,0.000921
-0.96,0.0009212
-0.96,0.0009214
-0.96,0.0009216
-0.96,0.0009218
-0.98,0.000922
-0.96,0.0009222
-1,0.0009224
-0.96,0.0009226
-0.98,0.0009228
-0.98,0.000923
-0.98,0.0009232
-0.98,0.0009234
-0.98,0.0009236
-0.98,0.0009238
-0.98,0.000924
-0.98,0.0009242
-0.98,0.0009244
-0.98,0.0009246
-0.98,0.0009248
-1,0.000925
-1,0.0009252
-1,0.0009254
-0.98,0.0009256
-1,0.0009258
-0.98,0.000926
-0.98,0.0009262
-1,0.0009264
-0.98,0.0009266
-1,0.0009268
-1,0.000927
-0.98,0.0009272
-1,0.0009274
-1,0.0009276
-1,0.0009278
-1,0.000928
-1,0.0009282
-1.02,0.0009284
-1,0.0009286
-1,0.0009288
-1.02,0.000929
-1,0.0009292
-1,0.0009294
-1,0.0009296
-1,0.0009298
-1,0.00093
-1,0.0009302
-1.02,0.0009304
-1.02,0.0009306
-1,0.0009308
-1.02,0.000931
-1.02,0.0009312
-1.02,0.0009314
-1,0.0009316
-1.02,0.0009318
-1.02,0.000932
-1.02,0.0009322
-0.98,0.0009324
-1.02,0.0009326
-1.02,0.0009328
-1,0.000933
-1.02,0.0009332
-1.02,0.0009334
-1.02,0.0009336
-1.02,0.0009338
-1.02,0.000934
-1.02,0.0009342
-1.02,0.0009344
-1.02,0.0009346
-1.02,0.0009348
-1.04,0.000935
-1.02,0.0009352
-1.02,0.0009354
-1.02,0.0009356
-1.02,0.0009358
-1,0.000936
-1.02,0.0009362
-1.02,0.0009364
-1.02,0.0009366
-1.02,0.0009368
-1.04,0.000937
-1.04,0.0009372
-1.04,0.0009374
-1.02,0.0009376
-1.04,0.0009378
-1.02,0.000938
-1.04,0.0009382
-1.02,0.0009384
-1.02,0.0009386
-1.04,0.0009388
-1.02,0.000939
-1.04,0.0009392
-1.02,0.0009394
-1.02,0.0009396
-1.04,0.0009398
-1.04,0.00094
-1.04,0.0009402
-1.04,0.0009404
-1.04,0.0009406
-1.04,0.0009408
-1.04,0.000941
-1.04,0.0009412
-1.04,0.0009414
-1.04,0.0009416
-1.04,0.0009418
-1.04,0.000942
-1.04,0.0009422
-1.06,0.0009424
-1.04,0.0009426
-1.04,0.0009428
-1.04,0.000943
-1.06,0.0009432
-1.06,0.0009434
-1.06,0.0009436
-1.06,0.0009438
-1.04,0.000944
-1.06,0.0009442
-1.06,0.0009444
-1.04,0.0009446
-1.04,0.0009448
-1.04,0.000945
-1.06,0.0009452
-1.04,0.0009454
-1.06,0.0009456
-1.06,0.0009458
-1.04,0.000946
-1.04,0.0009462
-1.06,0.0009464
-1.06,0.0009466
-1.04,0.0009468
-1.06,0.000947
-1.08,0.0009472
-1.08,0.0009474
-1.06,0.0009476
-1.06,0.0009478
-1.06,0.000948
-1.06,0.0009482
-1.06,0.0009484
-1.08,0.0009486
-1.08,0.0009488
-1.06,0.000949
-1.04,0.0009492
-1.08,0.0009494
-1.06,0.0009496
-1.04,0.0009498
-1.08,0.00095
-1.06,0.0009502
-1.06,0.0009504
-1.06,0.0009506
-1.06,0.0009508
-1.08,0.000951
-1.06,0.0009512
-1.06,0.0009514
-1.06,0.0009516
-1.08,0.0009518
-1.08,0.000952
-1.08,0.0009522
-1.04,0.0009524
-1.06,0.0009526
-1.06,0.0009528
-1.06,0.000953
-1.06,0.0009532
-1.08,0.0009534
-1.06,0.0009536
-1.08,0.0009538
-1.08,0.000954
-1.06,0.0009542
-1.06,0.0009544
-1.08,0.0009546
-1.04,0.0009548
-1.06,0.000955
-1.08,0.0009552
-1.08,0.0009554
-1.08,0.0009556
-1.08,0.0009558
-1.08,0.000956
-1.08,0.0009562
-1.08,0.0009564
-1.08,0.0009566
-1.06,0.0009568
-1.1,0.000957
-1.06,0.0009572
-1.08,0.0009574
-1.06,0.0009576
-1.08,0.0009578
-1.08,0.000958
-1.08,0.0009582
-1.04,0.0009584
-1.08,0.0009586
-1.08,0.0009588
-1.08,0.000959
-1.06,0.0009592
-1.08,0.0009594
-1.08,0.0009596
-1.08,0.0009598
-1.08,0.00096
-1.08,0.0009602
-1.08,0.0009604
-1.08,0.0009606
-1.08,0.0009608
-1.08,0.000961
-1.06,0.0009612
-1.08,0.0009614
-1.06,0.0009616
-1.08,0.0009618
-1.1,0.000962
-1.08,0.0009622
-1.08,0.0009624
-1.08,0.0009626
-1.08,0.0009628
-1.08,0.000963
-1.08,0.0009632
-1.08,0.0009634
-1.06,0.0009636
-1.08,0.0009638
-1.1,0.000964
-1.08,0.0009642
-1.08,0.0009644
-1.08,0.0009646
-1.08,0.0009648
-1.06,0.000965
-1.08,0.0009652
-1.08,0.0009654
-1.1,0.0009656
-1.08,0.0009658
-1.08,0.000966
-1.08,0.0009662
-1.08,0.0009664
-1.1,0.0009666
-1.1,0.0009668
-1.08,0.000967
-1.08,0.0009672
-1.08,0.0009674
-1.1,0.0009676
-1.08,0.0009678
-1.06,0.000968
-1.08,0.0009682
-1.08,0.0009684
-1.08,0.0009686
-1.06,0.0009688
-1.08,0.000969
-1.08,0.0009692
-1.08,0.0009694
-1.08,0.0009696
-1.06,0.0009698
-1.08,0.00097
-1.08,0.0009702
-1.08,0.0009704
-1.08,0.0009706
-1.08,0.0009708
-1.08,0.000971
-1.08,0.0009712
-1.08,0.0009714
-1.1,0.0009716
-1.08,0.0009718
-1.1,0.000972
-1.06,0.0009722
-1.08,0.0009724
-1.06,0.0009726
-1.08,0.0009728
-1.08,0.000973
-1.08,0.0009732
-1.08,0.0009734
-1.08,0.0009736
-1.1,0.0009738
-1.08,0.000974
-1.08,0.0009742
-1.1,0.0009744
-1.06,0.0009746
-1.06,0.0009748
-1.08,0.000975
-1.08,0.0009752
-1.06,0.0009754
-1.08,0.0009756
-1.08,0.0009758
-1.08,0.000976
-1.08,0.0009762
-1.08,0.0009764
-1.08,0.0009766
-1.08,0.0009768
-1.08,0.000977
-1.06,0.0009772
-1.06,0.0009774
-1.08,0.0009776
-1.08,0.0009778
-1.08,0.000978
-1.06,0.0009782
-1.1,0.0009784
-1.08,0.0009786
-1.08,0.0009788
-1.06,0.000979
-1.06,0.0009792
-1.08,0.0009794
-1.06,0.0009796
-1.08,0.0009798
-1.08,0.00098
-1.06,0.0009802
-1.06,0.0009804
-1.06,0.0009806
-1.08,0.0009808
-1.06,0.000981
-1.08,0.0009812
-1.06,0.0009814
-1.08,0.0009816
-1.06,0.0009818
-1.08,0.000982
-1.08,0.0009822
-1.08,0.0009824
-1.08,0.0009826
-1.06,0.0009828
-1.08,0.000983
-1.06,0.0009832
-1.08,0.0009834
-1.08,0.0009836
-1.06,0.0009838
-1.06,0.000984
-1.06,0.0009842
-1.06,0.0009844
-1.06,0.0009846
-1.06,0.0009848
-1.06,0.000985
-1.06,0.0009852
-1.08,0.0009854
-1.06,0.0009856
-1.06,0.0009858
-1.06,0.000986
-1.04,0.0009862
-1.06,0.0009864
-1.06,0.0009866
-1.06,0.0009868
-1.06,0.000987
-1.06,0.0009872
-1.06,0.0009874
-1.06,0.0009876
-1.04,0.0009878
-1.06,0.000988
-1.04,0.0009882
-1.06,0.0009884
-1.06,0.0009886
-1.06,0.0009888
-1.04,0.000989
-1.06,0.0009892
-1.06,0.0009894
-1.06,0.0009896
-1.06,0.0009898
-1.04,0.00099
-1.04,0.0009902
-1.04,0.0009904
-1.04,0.0009906
-1.06,0.0009908
-1.06,0.000991
-1.06,0.0009912
-1.04,0.0009914
-1.04,0.0009916
-1.04,0.0009918
-1.06,0.000992
-1.06,0.0009922
-1.04,0.0009924
-1.04,0.0009926
-1.06,0.0009928
-1.04,0.000993
-1.04,0.0009932
-1.04,0.0009934
-1.04,0.0009936
-1.02,0.0009938
-1.06,0.000994
-1.04,0.0009942
-1.06,0.0009944
-1.04,0.0009946
-1.04,0.0009948
-1.04,0.000995
-1.06,0.0009952
-1.04,0.0009954
-1.04,0.0009956
-1.04,0.0009958
-1.06,0.000996
-1.04,0.0009962
-1.04,0.0009964
-1.04,0.0009966
-1.02,0.0009968
-1.04,0.000997
-1.02,0.0009972
-1.04,0.0009974
-1.02,0.0009976
-1.02,0.0009978
-1.02,0.000998
-1.02,0.0009982
-1.02,0.0009984
-1.02,0.0009986
-1.02,0.0009988
-1.04,0.000999
-1.04,0.0009992
-1.04,0.0009994
-1.02,0.0009996
-1.04,0.0009998
-1.02,0.001
-1,0.0010002
-1.02,0.0010004
-1.02,0.0010006
-1.02,0.0010008
-1.02,0.001001
-1.02,0.0010012
-1.02,0.0010014
-1.02,0.0010016
-1.02,0.0010018
-1.02,0.001002
-1.02,0.0010022
-1.02,0.0010024
-1.02,0.0010026
-1.02,0.0010028
-1,0.001003
-1,0.0010032
-1,0.0010034
-1.02,0.0010036
-1.02,0.0010038
-1.02,0.001004
-1,0.0010042
-1,0.0010044
-1,0.0010046
-1,0.0010048
-1,0.001005
-1,0.0010052
-1,0.0010054
-1,0.0010056
-1,0.0010058
-1,0.001006
-1,0.0010062
-0.98,0.0010064
-0.98,0.0010066
-1,0.0010068
-1,0.001007
-0.98,0.0010072
-1,0.0010074
-1,0.0010076
-1,0.0010078
-0.98,0.001008
-0.98,0.0010082
-0.98,0.0010084
-0.98,0.0010086
-1,0.0010088
-1,0.001009
-0.98,0.0010092
-1,0.0010094
-0.98,0.0010096
-1,0.0010098
-1,0.00101
-0.96,0.0010102
-0.98,0.0010104
-0.98,0.0010106
-0.98,0.0010108
-0.98,0.001011
-0.98,0.0010112
-0.98,0.0010114
-0.96,0.0010116
-0.98,0.0010118
-0.96,0.001012
-0.98,0.0010122
-0.98,0.0010124
-0.98,0.0010126
-0.98,0.0010128
-0.98,0.001013
-0.98,0.0010132
-0.98,0.0010134
-0.98,0.0010136
-0.98,0.0010138
-0.98,0.001014
-0.96,0.0010142
-0.96,0.0010144
-0.96,0.0010146
-0.98,0.0010148
-0.96,0.001015
-0.98,0.0010152
-0.98,0.0010154
-0.96,0.0010156
-0.96,0.0010158
-0.94,0.001016
-0.96,0.0010162
-0.96,0.0010164
-0.94,0.0010166
-0.96,0.0010168
-0.96,0.001017
-0.96,0.0010172
-0.96,0.0010174
-0.94,0.0010176
-0.94,0.0010178
-0.96,0.001018
-0.96,0.0010182
-0.92,0.0010184
-0.94,0.0010186
-0.94,0.0010188
-0.92,0.001019
-0.94,0.0010192
-0.94,0.0010194
-0.94,0.0010196
-0.92,0.0010198
-0.94,0.00102
-0.94,0.0010202
-0.94,0.0010204
-0.94,0.0010206
-0.94,0.0010208
-0.92,0.001021
-0.92,0.0010212
-0.92,0.0010214
-0.94,0.0010216
-0.92,0.0010218
-0.94,0.001022
-0.94,0.0010222
-0.92,0.0010224
-0.94,0.0010226
-0.92,0.0010228
-0.92,0.001023
-0.92,0.0010232
-0.92,0.0010234
-0.92,0.0010236
-0.92,0.0010238
-0.92,0.001024
-0.9,0.0010242
-0.9,0.0010244
-0.92,0.0010246
-0.92,0.0010248
-0.92,0.001025
-0.9,0.0010252
-0.92,0.0010254
-0.9,0.0010256
-0.9,0.0010258
-0.88,0.001026
-0.9,0.0010262
-0.9,0.0010264
-0.88,0.0010266
-0.88,0.0010268
-0.9,0.001027
-0.9,0.0010272
-0.88,0.0010274
-0.9,0.0010276
-0.88,0.0010278
-0.88,0.001028
-0.9,0.0010282
-0.88,0.0010284
-0.88,0.0010286
-0.88,0.0010288
-0.88,0.001029
-0.88,0.0010292
-0.9,0.0010294
-0.9,0.0010296
-0.88,0.0010298
-0.86,0.00103
-0.88,0.0010302
-0.88,0.0010304
-0.88,0.0010306
-0.88,0.0010308
-0.86,0.001031
-0.88,0.0010312
-0.86,0.0010314
-0.88,0.0010316
-0.86,0.0010318
-0.86,0.001032
-0.88,0.0010322
-0.88,0.0010324
-0.86,0.0010326
-0.86,0.0010328
-0.86,0.001033
-0.84,0.0010332
-0.88,0.0010334
-0.84,0.0010336
-0.86,0.0010338
-0.86,0.001034
-0.84,0.0010342
-0.86,0.0010344
-0.86,0.0010346
-0.84,0.0010348
-0.84,0.001035
-0.86,0.0010352
-0.84,0.0010354
-0.84,0.0010356
-0.86,0.0010358
-0.86,0.001036
-0.84,0.0010362
-0.84,0.0010364
-0.82,0.0010366
-0.84,0.0010368
-0.84,0.001037
-0.84,0.0010372
-0.84,0.0010374
-0.84,0.0010376
-0.84,0.0010378
-0.8,0.001038
-0.82,0.0010382
-0.82,0.0010384
-0.8,0.0010386
-0.82,0.0010388
-0.84,0.001039
-0.82,0.0010392
-0.82,0.0010394
-0.82,0.0010396
-0.8,0.0010398
-0.82,0.00104
-0.8,0.0010402
-0.82,0.0010404
-0.8,0.0010406
-0.8,0.0010408
-0.82,0.001041
-0.8,0.0010412
-0.8,0.0010414
-0.8,0.0010416
-0.78,0.0010418
-0.8,0.001042
-0.8,0.0010422
-0.8,0.0010424
-0.8,0.0010426
-0.8,0.0010428
-0.76,0.001043
-0.8,0.0010432
-0.78,0.0010434
-0.8,0.0010436
-0.78,0.0010438
-0.78,0.001044
-0.78,0.0010442
-0.78,0.0010444
-0.78,0.0010446
-0.78,0.0010448
-0.78,0.001045
-0.78,0.0010452
-0.76,0.0010454
-0.76,0.0010456
-0.78,0.0010458
-0.76,0.001046
-0.76,0.0010462
-0.78,0.0010464
-0.76,0.0010466
-0.74,0.0010468
-0.76,0.001047
-0.74,0.0010472
-0.74,0.0010474
-0.76,0.0010476
-0.74,0.0010478
-0.72,0.001048
-0.74,0.0010482
-0.74,0.0010484
-0.74,0.0010486
-0.76,0.0010488
-0.74,0.001049
-0.74,0.0010492
-0.74,0.0010494
-0.76,0.0010496
-0.74,0.0010498
-0.72,0.00105
-0.72,0.0010502
-0.74,0.0010504
-0.72,0.0010506
-0.74,0.0010508
-0.74,0.001051
-0.74,0.0010512
-0.72,0.0010514
-0.72,0.0010516
-0.72,0.0010518
